date,entry_id,Temperature,Humidity,PM2.5,PM10,CO,CO2
2025-06-18T09:21:38+00:00,2296,27.9,78.9,17.7,22.4,2.24727,404.12354
2025-06-18T09:22:27+00:00,2297,27.9,78.9,18.6,23.4,2.25815,404.1618
2025-06-18T09:23:17+00:00,2298,27.9,78.8,18.3,21.7,2.25815,404.19263
2025-06-18T09:24:06+00:00,2299,27.9,79.0,18.0,23.5,2.25815,404.03287
2025-06-18T09:24:56+00:00,2300,27.9,78.7,17.6,20.9,2.22022,404.14645
2025-06-18T09:25:45+00:00,2301,27.9,78.6,18.3,23.1,2.11466,404.13113
2025-06-18T09:26:38+00:00,2302,27.9,78.6,17.6,21.7,2.28006,404.11591
2025-06-18T09:27:27+00:00,2303,27.9,79.2,18.3,23.4,2.32439,403.82053
2025-06-18T09:28:17+00:00,2304,27.8,79.0,18.0,22.3,2.2527,404.17719
2025-06-18T09:29:06+00:00,2305,27.8,79.0,17.8,20.6,2.23101,404.13113
2025-06-18T09:29:56+00:00,2306,27.9,79.0,18.7,21.9,2.27457,404.13879
2025-06-18T09:30:46+00:00,2307,27.8,79.2,17.5,21.5,2.19344,404.13113
2025-06-18T09:31:39+00:00,2308,27.8,79.1,17.2,22.5,2.26909,404.08554
2025-06-18T09:32:29+00:00,2309,27.8,79.0,17.4,21.2,2.26362,404.08554
2025-06-18T09:33:19+00:00,2310,27.8,79.2,18.2,21.9,2.28557,404.03287
2025-06-18T09:34:08+00:00,2311,27.8,79.2,17.9,22.9,2.26362,404.04034
2025-06-18T09:34:58+00:00,2312,27.8,79.2,17.8,22.1,2.20948,404.13113
2025-06-18T09:35:47+00:00,2313,27.8,79.1,18.1,22.6,2.24184,404.17719
2025-06-18T09:36:37+00:00,2314,27.9,79.1,17.4,20.7,2.16692,404.02539
2025-06-18T09:37:27+00:00,2315,27.9,79.2,18.0,22.9,2.27457,404.09311
2025-06-18T09:38:19+00:00,2316,27.8,79.0,17.0,20.7,2.15639,404.00299
2025-06-18T09:39:08+00:00,2317,27.9,79.0,17.3,22.0,2.14066,404.13879
2025-06-18T09:40:02+00:00,2318,27.9,78.4,17.0,23.0,2.28006,403.98816
2025-06-18T09:40:51+00:00,2319,27.9,78.3,17.2,21.0,2.26362,403.86368
2025-06-18T09:41:41+00:00,2320,27.9,78.3,18.2,22.9,2.15639,403.89996
2025-06-18T09:42:33+00:00,2321,27.9,78.5,17.7,25.0,2.23642,403.88541
2025-06-18T09:43:23+00:00,2322,27.9,78.5,17.1,20.8,2.2527,403.84927
2025-06-18T09:44:16+00:00,2323,27.8,78.8,17.0,20.9,2.24184,403.87091
2025-06-18T09:45:57+00:00,2324,27.8,78.8,17.3,20.9,2.22022,403.99557
2025-06-18T09:46:50+00:00,2325,27.8,78.9,17.4,23.4,2.21485,403.88541
2025-06-18T09:47:40+00:00,2326,27.8,78.8,17.1,20.8,2.02813,404.00299
2025-06-18T09:48:30+00:00,2327,27.8,78.7,17.2,21.9,2.07358,403.90726
2025-06-18T09:49:19+00:00,2328,27.8,78.6,17.8,25.0,2.19878,403.92917
2025-06-18T09:50:15+00:00,2329,27.8,78.6,17.5,20.9,2.26909,404.04785
2025-06-18T09:51:09+00:00,2330,27.8,78.4,17.2,20.9,2.18281,404.10831
2025-06-18T09:51:59+00:00,2331,27.8,78.5,17.1,20.9,2.2527,403.92917
2025-06-18T09:52:48+00:00,2332,27.8,78.5,17.9,23.9,2.20412,404.00299
2025-06-18T09:53:40+00:00,2333,27.8,78.5,17.3,20.8,2.20948,404.11591
2025-06-18T09:54:29+00:00,2334,27.8,78.2,16.8,20.3,2.13023,404.08554
2025-06-18T09:55:19+00:00,2335,27.8,78.3,17.3,22.9,2.28006,404.05536
2025-06-18T09:56:08+00:00,2336,27.8,78.0,17.9,21.1,2.30769,404.07797
2025-06-18T09:56:58+00:00,2337,27.8,77.8,16.9,21.0,2.28006,404.10831
2025-06-18T09:57:48+00:00,2338,27.8,77.8,17.0,21.4,2.18812,403.92184
2025-06-18T09:58:37+00:00,2339,27.8,77.9,17.1,20.1,2.23101,403.90726
2025-06-18T09:59:28+00:00,2340,27.8,77.9,17.1,20.3,2.16692,403.89996
2025-06-18T10:00:21+00:00,2341,27.8,78.0,17.2,21.6,2.18812,404.10831
2025-06-18T10:01:11+00:00,2342,27.8,77.9,17.3,22.7,2.23642,404.10831
2025-06-18T10:02:00+00:00,2343,27.8,77.8,17.7,22.5,2.16692,403.98816
2025-06-18T10:02:49+00:00,2344,27.8,77.6,17.3,20.8,2.26362,404.07797
2025-06-18T10:03:39+00:00,2345,27.8,77.7,16.8,19.4,2.1775,403.92184
2025-06-18T10:04:30+00:00,2346,27.8,77.8,17.6,21.0,2.22561,404.05536
2025-06-18T10:05:22+00:00,2347,27.8,77.7,16.9,20.4,2.23642,404.01791
2025-06-18T10:06:11+00:00,2348,27.8,77.7,17.3,21.0,2.2527,404.04785
2025-06-18T10:07:01+00:00,2349,27.8,77.7,16.4,20.6,2.24184,403.92917
2025-06-18T10:07:50+00:00,2350,27.8,77.6,17.0,21.7,2.15114,404.00299
2025-06-18T10:08:39+00:00,2351,27.8,77.6,16.3,20.7,2.26362,403.92917
2025-06-18T10:09:29+00:00,2352,27.8,77.5,16.6,21.5,2.10433,403.99557
2025-06-18T10:10:18+00:00,2353,27.7,77.6,16.4,21.2,2.16692,404.01047
2025-06-18T10:11:08+00:00,2354,27.7,77.3,17.0,20.5,2.26909,404.04785
2025-06-18T10:11:57+00:00,2355,27.7,77.4,17.1,20.8,2.26362,404.05536
2025-06-18T10:12:46+00:00,2356,27.8,77.0,16.7,20.5,2.25815,404.02539
2025-06-18T10:13:36+00:00,2357,27.7,77.0,17.0,21.2,2.23642,404.13879
2025-06-18T10:14:25+00:00,2358,27.7,77.0,16.2,20.3,2.11466,404.10071
2025-06-18T10:15:15+00:00,2359,27.7,77.3,16.8,22.8,2.24727,404.04034
2025-06-18T10:16:04+00:00,2360,27.7,77.3,17.2,21.2,2.24184,404.0629
2025-06-18T10:16:53+00:00,2361,27.7,77.2,16.6,19.8,2.15639,404.1618
2025-06-18T10:17:43+00:00,2362,27.8,77.3,17.2,20.9,2.20948,404.07797
2025-06-18T10:18:32+00:00,2363,27.8,77.3,15.9,20.1,2.24727,404.01791
2025-06-18T10:19:21+00:00,2364,27.7,77.3,16.8,20.6,2.10949,404.04785
2025-06-18T10:20:11+00:00,2365,27.7,77.3,17.8,21.1,2.21485,404.10071
2025-06-18T10:21:01+00:00,2366,27.7,77.3,17.1,22.5,2.25815,403.77777
2025-06-18T10:21:55+00:00,2367,27.7,77.2,17.3,21.6,2.30769,404.13113
2025-06-18T10:22:44+00:00,2368,27.7,77.3,16.8,21.0,2.24727,404.08554
2025-06-18T10:23:37+00:00,2369,27.7,77.2,17.5,21.2,2.30214,404.13879
2025-06-18T10:24:27+00:00,2370,27.7,77.1,17.4,21.4,2.26362,404.11591
2025-06-18T10:25:16+00:00,2371,27.7,76.9,16.8,21.0,2.2527,404.10071
2025-06-18T10:26:06+00:00,2372,27.7,77.0,17.2,22.5,2.26909,404.13113
2025-06-18T10:26:56+00:00,2373,27.7,77.2,16.8,22.1,2.27457,404.10831
2025-06-18T10:27:48+00:00,2374,27.7,77.2,17.7,22.7,2.30769,404.04034
